,en,fr,hypo,pplx,prec,rec
487,winter is gone .,冬 は 過ぎ去 っ た 。,the was was . . _EOS,69.53360304728737,0.16666666666666666,0.25
488,i cannot manage without his support .,彼 の 助け 無し に は 、 や っ て いけ な い 。,his must not with on his . . _EOS,23.901858278837636,0.2222222222222222,0.2857142857142857
489,"this hall holds a maximum of 1,000 people .",この ホール は 最大 で １０００ 人 収容 でき る 。,this book is can in this . . _EOS,44.44030596776408,0.2222222222222222,0.2222222222222222
490,what was the weather report ?,天気 予報 は どう で し た か 。,how did you ? ? ? _EOS,28.526378529411584,0.14285714285714285,0.16666666666666666
491,time after time i &apos;ve invited them to come over and visit us but time and time again they &apos;ve never come .,再三 彼 ら を 招待 し た が 決して こ な かっ た 。,i had &apos;t him him to the . . _EOS,488.66212584636,0.3,0.13043478260869565
492,everyone recognized his skill .,誰 も が 彼 の 技術 を 認め た 。,the _UNK _UNK his his . _EOS,102.94108252382115,0.2857142857142857,0.4
493,you &apos;ll go to school tomorrow .,貴方 は 、 明日 学校 に 行 く だ ろ う 。,we will go to go school . . _EOS,5.423138661236801,0.4444444444444444,0.5714285714285714
494,this data is immaterial to the argument .,この データ は その 議論 に と っ て 重要 だ 。,this is is to the the . . _EOS,13.478724866295643,0.5555555555555556,0.625
495,do you see her often ?,彼女 と は よく 会 い ま す か 。,do you you her she ? ? _EOS,11.637381358319544,0.5,0.6666666666666666
496,they are faced with a serious situation .,彼 ら は 容易 な ら ぬ 事態 に 直面 し て い る 。,they are they are in in the . . _EOS,16.80202619556112,0.3,0.375
497,much time was wasted .,多く の 時間 が 無駄 に な っ た 。,the _UNK were a in . . _EOS,52.26942120690371,0.125,0.2
498,whatever i have is yours .,僕 の もの は 全て 君 の 物 だ 。,this is the your your . . _EOS,73.80707465755654,0.25,0.3333333333333333
499,i like my steak medium .,ステーキ は 中位 で 焼 い て くださ い 。,"please the , in _UNK . . _EOS",50.926230914534095,0.125,0.16666666666666666
